Age;ParDep;SOS;OccCon;C1Lip;C1Ebur;L1Spi1;L1Spi2;L1InfEpi1;L1InfEpi2;L1InfEpi3;L1InfSur1;L1InfSur2;L5SupMar1;L5SupMar2;L5SupEpi1;L5SupEpi2;L5SupEpi3;L5SupSur1;L5SupSur2;S1Marg1;S1Marg2;S12Fus1;S12Fus2;SacElb;Tlip;Llip;SteRid;RimProfile;Shingle;ClaEpi1;ClaEpi2;ClaEpi3;ClaGra;ClaMedPor;ClaLatPor;GlenFosLip1;GlenFosLip2;HumWt;HumLesTubBum;HumLesTubMar1;HumLesTubMar2;HumLatEpi;TrapLip;FemFov;FemTroRou;FemTroFosExo;FemTroFosMedSurExo;TibWei;InnWei;IllCreFus1;IllCreFus2;IllCreFus3;AcePosMar;AceEndLip;IscTubBum;InfSurPor;SupIliExo;PostIliExo1;PostIliExo2;PubCol;PubRel;PubSupApe1;PubSupApe2;PubVenMar1;PubVenMar2;PubVenMar3;PubDorMar1;PubDorMar2;PubDorMar3
16;-13.4252745808207;-0.474173003295969;-8.33734867931373;-6.71266814659195;-6.92622103550626;-3.25362662480186;-4.24855038754141;-1.15704005302242;-2.24056476682442;-2.69250200192261;-1.86809582965771;-9.9809018729327;-2.89272295061211;-5.82744257957137;-1.44461725694196;-1.93718280010676;-2.58817608752006;-1.71860733508346;-7.34244292191107;-2.68042762659633;-6.37707609838338;-2.83041277394657;-3.02032882832701;-6.74932353105031;-5.70762450857377;-5.42518742231044;-11.8711107181313;-4.25936753413166;-9.73473849397077;-3.24246497147541;-6.31237667426476;-13.277021223736;-3.08362782888147;-4.4066210781407;-3.94828278057833;-1.44401300418087;-1.99126416748203;-10.4134971934213;-8.58087159139602;-1.31925219372707;-8.17360498624889;-6.43720003437043;-6.2176818382178;-4.13744642351543;-8.14470923492453;-2.45317897753598;-5.56790908114138;-9.36901530674482;-9.51263339261062;-1.49955197814581;-2.35131128636224;-2.84572999896608;-5.07532128063406;-5.87950975479543;-3.23835770546174;-4.65149280429349;-0.432658269727461;-1.35261690616278;-13.746579224004;-6.05240728776452;-8.13260602393463;-3.65269162808816;-3.30224329338931;-4.09469956490608;-4.31020821596565;-36.0436533891172;-2.70643950807117;-4.64928202990603;-5.21643817861929
16.1;-13.3946410152901;-0.439445045650194;-8.31489692570002;-6.68190653540056;-6.91691312786385;-3.22685125647381;-4.22070246321059;-1.0889777128059;-2.14936870787772;-2.63873549417451;-1.80867946883493;-9.94847250116001;-2.87656593451906;-5.78695178511485;-1.28347968736518;-1.85450801715074;-2.5419450860496;-1.65254903969927;-7.31727681722892;-2.66679046337814;-6.33967701431556;-2.79657391895045;-2.99291848808778;-6.73093470096963;-5.69280255872857;-5.41190190917671;-11.8327622063529;-4.23813788353885;-9.70219238420931;-3.15424626994681;-6.22542007047503;-13.0958565354308;-3.07635989011014;-4.38714011884006;-3.92522353738743;-1.42171824400854;-1.98405427267644;-10.3764410899842;-8.54524875980774;-1.30520777758291;-8.1521998746098;-6.41675435427485;-6.21023179164031;-4.1232686285695;-8.12481902152763;-2.44456699462038;-5.55190583824229;-9.33712908307313;-9.48014285648807;-1.38194359123705;-2.27393851626797;-2.80392264003339;-5.04288335328299;-5.86869269839197;-3.23179041659941;-4.64247660430425;-0.425216601096034;-1.32514017815476;-13.7271132264421;-6.04288973647733;-8.02697809862839;-3.58612511141194;-3.26555297381774;-4.0311554729813;-4.27695262667689;-36.0436533891172;-2.65649972464444;-4.60627890521119;-5.19849295697275
16.2;-13.3640043182433;-0.406969425975675;-8.29258431542873;-6.65133657630642;-6.90760530615377;-3.20027099871076;-4.193038421836;-1.02358802860592;-2.05981206313408;-2.58552141718517;-1.75030873122879;-9.91624398154559;-2.86042448579658;-5.74671670649707;-1.13264173800039;-1.77358337240024;-2.4959019935287;-1.58760619252823;-7.29226695770423;-2.65316717130559;-6.30251195489647;-2.76301815561963;-2.96571710917945;-6.71266013462111;-5.67798148431298;-5.39861702224585;-11.7946511587639;-4.21691512792558;-9.66984786381617;-3.06691630329281;-6.13901675618991;-12.9148829402315;-3.06909453451241;-4.36778451903614;-3.90231767905213;-1.39971705126017;-1.97685265620987;-10.3396144799658;-8.50984674898396;-1.29132263405433;-8.13079451859038;-6.39630945584576;-6.20278185677933;-4.10909455079945;-8.10492821958548;-2.43596204558813;-5.53590348410157;-9.30544038732939;-9.44785358130668;-1.26948760626112;-2.19771944128169;-2.76224106639308;-5.01065305292507;-5.85787635274164;-3.22522338734725;-4.63346142056415;-0.417877988751905;-1.29793512032382;-13.7076465353487;-6.03337250874353;-7.9214419812259;-3.5200956598147;-3.22891970525472;-3.96807708379436;-4.24391837649636;-36.0436533891172;-2.60705501977343;-4.56330407692109;-5.18066062425306
16.3;-13.3333640741565;-0.37664808759818;-8.27040913792477;-6.62095593929953;-6.8982975711788;-3.17388401717664;-4.16555624231714;-0.960893128008837;-1.97195311791468;-2.53286251208247;-1.69299845669695;-9.884213843345;-2.84429884239498;-5.70673436774832;-0.992745128676099;-1.69446202433703;-2.45005547297468;-1.52383839165377;-7.26741142816466;-2.63955792624085;-6.2655781162193;-2.72974386117993;-2.93872288969777;-6.69449843049539;-5.66316131625331;-5.38533274406482;-11.7567746530415;-4.19569945886791;-9.63770245335768;-2.98049139401485;-6.05316115166899;-12.7341276414663;-3.06183178418749;-4.34855279699195;-3.87956349033515;-1.37800716472722;-1.96965936830637;-10.3030145401153;-8.4746628483067;-1.27759498121873;-8.10938886934199;-6.37586536791175;-6.19533203446855;-4.09492429085028;-8.0850367338903;-2.4273641846361;-5.51990203451351;-9.27394679065488;-9.41576309208351;-1.1624177877407;-2.12268194612662;-2.72069159324013;-4.97862800019305;-5.84706077301447;-3.21865641000964;-4.6244472914711;-0.410641748828654;-1.27100660556603;-13.6881790547691;-6.02385562119045;-7.81601046728369;-3.45460405968088;-3.19234595642584;-3.90546277829091;-4.21110315072494;-36.0436533891172;-2.55810672570495;-4.52035982029292;-5.16293981148964
16.4;-13.302719867507;-0.348380296106381;-8.24836971401967;-6.59076233764269;-6.88898992374919;-3.1476885168039;-4.13825394395575;-0.900905063819345;-1.88585148163724;-2.480761714626;-1.63676314916035;-9.85237966117504;-2.82818924539445;-5.66700185222231;-0.864265258376954;-1.61719657776319;-2.40441442435139;-1.4613039807062;-7.24270834867755;-2.6259629058761;-6.22887274770741;-2.6967494664634;-2.91193406785722;-6.67644821282704;-5.64834208563447;-5.37204905732717;-11.7191298204928;-4.17449107071441;-9.60575371892875;-2.89498925784312;-5.96784787238008;-12.553617844957;-3.05457166133738;-4.32944349852195;-3.85695928896831;-1.35658631933867;-1.96247445935515;-10.2666384990175;-8.43969439706071;-1.26402305885334;-8.0879828780794;-6.35542211958889;-6.18788232554786;-4.08075794993497;-8.06514446928445;-2.41877346629257;-5.50390150552838;-9.24264590880164;-9.38386895929046;-1.06093512653516;-2.04885467578899;-2.679280652214;-4.94680586273978;-5.83624601441205;-3.21208927721296;-4.615434255473;-0.403507181179721;-1.24435942348004;-13.6687106887492;-6.01433909046344;-7.710696392969;-3.38965143529479;-3.15583425315154;-3.84331116183644;-4.17850468489975;-36.0436533891172;-2.50965632246054;-4.47744844101205;-5.14532917493319
16.5;-13.2720712827742;-0.322063752992297;-8.22646439518788;-6.56075352682515;-6.87968236468275;-3.1216827407745;-4.11112958548464;-0.843625368003789;-1.80156760790069;-2.42922214413908;-1.58161686450318;-9.82073905391109;-2.81209593902952;-5.62751630124942;-0.747470266238473;-1.54183850612714;-2.35898798398155;-1.40005961735764;-7.21815587369369;-2.61238228974146;-6.19239315085107;-2.66403345404983;-2.88534892087949;-6.65850813096853;-5.63352382370215;-5.35876594487516;-11.6817138447511;-4.1532901606365;-9.5739992710461;-2.81042901242103;-5.88307173052923;-12.3733807594773;-3.04731418826724;-4.31045519632043;-3.83450342484542;-1.33545224522363;-1.95529797990902;-10.2304836358327;-8.40493878322272;-1.25060512794503;-8.06657649608219;-6.33497974028644;-6.1804327308634;-4.06659562984032;-8.04525133066157;-2.41018994541756;-5.48790191345673;-9.2115354010482;-9.35216879774961;-0.965199606115362;-1.97626688451085;-2.63801479116494;-4.9151843541323;-5.82543213216765;-3.20552178190988;-4.60642235106796;-0.396473569916771;-1.21799827106821;-13.6492413413347;-6.00482293322605;-7.60551263903583;-3.32523925036159;-3.11938717949112;-3.78162106520444;-4.14612076364064;-36.0436533891172;-2.46170542989505;-4.43457227619622;-5.12782739544214
16.6;-13.2414179044385;-0.297595631822483;-8.20469156280623;-6.53092730354804;-6.87037489480492;-3.09586496952836;-4.08418126412525;-0.789044800167648;-1.71916224776407;-2.37824709159247;-1.5275730960998;-9.78928968361773;-2.79601917071325;-5.58827491283185;-0.642394995193597;-1.46843753825351;-2.31378552308337;-1.34015982486713;-7.19375219121682;-2.5988162592127;-6.15613667798268;-2.63159435642561;-2.85896576390956;-6.64067685878311;-5.61870656186508;-5.34548338970179;-11.6445239605114;-4.1320969286795;-9.54243676357517;-2.72683117723849;-5.79882773691055;-12.1934435973022;-3.04005938738577;-4.29158648931034;-3.81219427923913;-1.31460266686027;-1.94812998068282;-10.1945472790754;-8.37039344228741;-1.2373394702203;-8.04516967469619;-6.31453825971276;-6.17298325126758;-4.05243743293284;-8.02535722296765;-2.40161367720293;-5.4719032748734;-9.18061296914819;-9.3206602655618;-0.875323037113677;-1.90494826557133;-2.59690067358707;-4.88376123277909;-5.81461918154651;-3.19895371738405;-4.59741161680459;-0.389540183954089;-1.19192774337013;-13.6297709165715;-5.99530716616013;-7.50047213515733;-3.26136930908042;-3.08300737886454;-3.72039154552741;-4.11394921952999;-36.0436533891172;-2.41425579929102;-4.39173369541905;-5.11043317788752
16.7;-13.2107593169825;-0.274873520776891;-8.18304962743565;-6.50128150474014;-6.86106751494882;-3.07023351979824;-4.05740711467291;-0.737143300549176;-1.63869583925989;-2.3278400068223;-1.47464465903908;-9.75802925451156;-2.77995919106095;-5.54927494037891;-0.548834357685028;-1.39704101905882;-2.26881664535634;-1.28165653363314;-7.16949552199821;-2.58526499751861;-6.12010073108913;-2.59943075415898;-2.83278294895861;-6.62295309405593;-5.60389033169733;-5.33220137495292;-11.6075574523037;-4.1109115778144;-9.51106389268913;-2.64421766347962;-5.71511110308034;-12.0138335748444;-3.03280728120554;-4.27283600201155;-3.79003026404118;-1.29403530230974;-1.94097051255179;-10.1588268054287;-8.33605585612861;-1.22422438769474;-8.023762365335;-6.29409770788149;-6.16553388761916;-4.03828346216463;-8.00546205120218;-2.39304471717263;-5.45590560662166;-9.1498763563105;-9.28934106306753;-0.791363529367552;-1.83492876204796;-2.55594507769276;-4.85253430088954;-5.80380721784607;-3.19238487725452;-4.58840209128221;-0.38270627755818;-1.16615232406302;-13.6102993185059;-5.98579180596604;-7.39558786462729;-3.19804375670047;-3.04669755514785;-3.65962188718801;-4.08198793202452;-36.0436533891172;-2.36730930448069;-4.34893510175339;-5.09314525057583
16.8;-13.1800951048902;-0.253796260727783;-8.16153702812425;-6.4718140066032;-6.85176022595535;-3.0447867436702;-4.03080530860858;-0.687890149483733;-1.56022783870046;-2.27800448486957;-1.42284357421986;-9.72695551195482;-2.7639162539134;-5.51051369148111;-0.466357310902682;-1.32769325581224;-2.22409118353966;-1.22459862072394;-7.14538411875515;-2.57172868974802;-6.08428276065991;-2.56754127409058;-2.80679886387238;-6.60533555792275;-5.58907516494052;-5.31891988392939;-11.5708116533032;-4.08973431399028;-9.47987839585896;-2.56261175239715;-5.63191724386023;-11.8345779134096;-3.02555789234339;-4.2542023839279;-3.76800982102484;-1.27374786253329;-1.93381962654999;-10.1233196385945;-8.30192355189448;-1.21125820224103;-8.00235451948146;-6.27365811511747;-6.15808464078328;-4.02413382107926;-7.9855657204193;-2.38448312118281;-5.43990892581731;-9.11932334620976;-9.25820893183873;-0.713322070968843;-1.76623835916456;-2.51515489510282;-4.82150140346423;-5.79299629639614;-3.18581505548044;-4.57939381315116;-0.375971090901781;-1.14067637606588;-13.5908264511842;-5.97627686936277;-7.29087286948113;-3.1352650794872;-3.0104604737374;-3.5993116026267;-4.05023482639802;-36.0436533891172;-2.32086793249053;-4.30617893283198;-5.07596236468902
16.9;-13.1494248526473;-0.234264672981136;-8.14015223173115;-6.4425227236855;-6.84245302867325;-3.01952302766855;-4.00437405323648;-0.641244327132805;-1.48381600205546;-2.22874425143483;-1.37218095357902;-9.69606624147909;-2.74789061635974;-5.47198852672163;-0.394338999913226;-1.26043486325818;-2.1796191948672;-1.1690314561932;-7.12141626541273;-2.55820752285651;-6.04868026456977;-2.53592458753862;-2.78101193132456;-6.5878229943156;-5.57426109350624;-5.30563890008914;-11.5342839441757;-4.06856534618745;-9.44887805087359;-2.48203806079372;-5.54924178017422;-11.6557038400798;-3.01831124352075;-4.23568430895257;-3.7461314211291;-1.2537380507913;-1.92667737386856;-10.0880232481785;-8.2679941009356;-1.19843925517476;-7.98094608868919;-6.25321951206311;-6.15063551163148;-4.00998861381775;-7.96566813572902;-2.37592894542191;-5.42391324985308;-9.08895176202638;-9.22726165370057;-0.641141518296667;-1.69890685929275;-2.47453712912621;-4.79066042731509;-5.78218647255918;-3.17924404636578;-4.570386821113;-0.369333850621477;-1.11550413218543;-13.571352218653;-5.96676237308808;-7.18634025603671;-3.07303610402276;-2.97429896257837;-3.53946043304069;-4.01868787271361;-36.0436533891172;-2.27493377370586;-4.26346766192632;-5.05888329374119
