Age;ParDep;SOS;OccCon;C1Lip;C1Ebur;L1Spi1;L1Spi2;L1InfEpi1;L1InfEpi2;L1InfEpi3;L1InfSur1;L1InfSur2;L5SupMar1;L5SupMar2;L5SupEpi1;L5SupEpi2;L5SupEpi3;L5SupSur1;L5SupSur2;S1Marg1;S1Marg2;S12Fus1;S12Fus2;SacElb;Tlip;Llip;SteRid;RimProfile;Shingle;ClaEpi1;ClaEpi2;ClaEpi3;ClaGra;ClaMedPor;ClaLatPor;GlenFosLip1;GlenFosLip2;HumWt;HumLesTubBum;HumLesTubMar1;HumLesTubMar2;HumLatEpi;TrapLip;FemFov;FemTroRou;FemTroFosExo;FemTroFosMedSurExo;TibWei;InnWei;IllCreFus1;IllCreFus2;IllCreFus3;AcePosMar;AceEndLip;IscTubBum;InfSurPor;SupIliExo;PostIliExo1;PostIliExo2;PubCol;PubRel;PubSupApe1;PubSupApe2;PubVenMar1;PubVenMar2;PubVenMar3;PubDorMar1;PubDorMar2;PubDorMar3
16;-12.7461522649894;-0.474167043279532;-8.31454474814039;-7.03080437195207;-6.49502107098565;-2.52226532489701;-4.49866359513374;-1.15704000348209;-1.77349059771485;-2.56555463519999;-2.84185557293371;-9.13649861261;-4.48072053365225;-6.3523379622804;-1.44461725248044;-1.84138441003612;-3.08117135876863;-1.52410306782626;-6.81252724155846;-2.91388847995616;-5.04234976391352;-3.27412152351221;-3.30122979059143;-6.16198063854331;-5.78607587690532;-5.98840516271714;-15.6524373036969;-4.9008870075043;-11.1637895230479;-3.45377807183809;-9.0458223653377;-6.2605425697445;-4.99641326514757;-4.08199005385177;-3.92010880361593;-1.33802272884176;-3.15264746969401;-6.44943291897306;-7.83544950146911;-1.13904308516526;-8.26250174263713;-7.60196103011687;-8.88096576470573;-5.20083934183295;-7.69558967170122;-2.75354482815965;-5.42697055634761;-6.73794198229306;-6.71868696024079;-1.49684266408338;-1.65380350519228;-2.41146854265023;-5.03014369699868;-6.46193504909759;-2.68040845708257;-4.00460747714581;-0.291526718971072;-1.07598803201145;-13.244350198923;-6.35040213952637;-3.97355318386922;-3.67761402514412;-3.07229363727363;-3.0468242218223;-4.18260065779124;-6.79490513252338;-2.44177986492356;-4.53973379764234;-5.7633257424332
16.1;-12.7182396149509;-0.439441307022065;-8.29078202897351;-6.99863386763367;-6.48625926032467;-2.50731568172485;-4.46962934807809;-1.08897766880531;-1.68866667756756;-2.50213165245677;-2.72009488237667;-9.1080100483674;-4.44802229686123;-6.30856004593479;-1.28347968424107;-1.76695769634666;-3.0239962819514;-1.45099131275344;-6.78970311749802;-2.89957476146956;-5.02513533204174;-3.23612913522185;-3.27201870499738;-6.14734686654216;-5.7712925436802;-5.9709162942504;-15.6274649097978;-4.86360747328021;-11.1301548677465;-3.36842598889065;-8.93212798847248;-6.19267181370896;-4.97036652779607;-4.06309420369723;-3.89515890811135;-1.31729935220862;-3.13080174637143;-6.44582319295716;-7.80463126505365;-1.12815653610036;-8.24014538647188;-7.57984505391579;-8.8527541094996;-5.18011825560739;-7.66380646629284;-2.74347759680663;-5.41164605465734;-6.73177651407787;-6.71161852186151;-1.35364714482312;-1.59276641717636;-2.37491600141371;-4.9983260262071;-6.44812499611995;-2.68091419491739;-3.99915084560262;-0.286462298081216;-1.06144339834531;-13.2058143102912;-6.32863186398968;-3.93382274202955;-3.6002951148225;-3.03574214272186;-3.00582776431135;-4.14704036614905;-6.76900972338433;-2.38990866545896;-4.49428500474641;-5.74464759558592
16.2;-12.6903244191865;-0.406967662191633;-8.26716658867982;-6.96666349988276;-6.47749756685639;-2.49238654916333;-4.4407845524805;-1.02358798989462;-1.60595380587026;-2.43945500942704;-2.59968468868647;-9.07969797411588;-4.41534132208943;-6.26505666523306;-1.13264173609308;-1.69410595545691;-2.96698943962616;-1.3795820903615;-6.76702090160855;-2.88527296832029;-5.00792075095656;-3.19843043133201;-3.24302178543304;-6.13280416151329;-5.7565099074411;-5.95342795889769;-15.6024898273755;-4.826569486701;-11.096728494335;-3.28385919891479;-8.81913929913473;-6.1252306627203;-4.94448576843564;-4.04432154367172;-3.87037630027395;-1.29685878753828;-3.10897581316955;-6.4422133025938;-7.7740042387752;-1.11732767135648;-8.2177894840986;-7.55772874762072;-8.82471725334978;-5.15940254032428;-7.63222053229831;-2.73341728024529;-5.39632245171769;-6.72561109124378;-6.70455014434544;-1.21808607622543;-1.53303522853933;-2.33850721450026;-4.96671218412521;-6.4343159320645;-2.68141548019601;-3.99369583657806;-0.28147403667968;-1.04696552067929;-13.1675170382095;-6.30699722914839;-3.89413058919335;-3.52362098687116;-2.99926322907569;-2.96491865611181;-4.11172037928358;-6.74327542245464;-2.33862620687322;-4.44887028407791;-5.72608621311212
16.3;-12.6624063411204;-0.376648065691157;-8.24369661702976;-6.93489082974883;-6.46873599161054;-2.47747832260546;-4.41212709349991;-0.960893094323502;-1.52541801211209;-2.37753379340577;-2.4807804490641;-9.05156021963014;-4.38267873060761;-6.2218245717976;-0.992745127847998;-1.62286766570838;-2.9101604598337;-1.30996164669847;-6.74447885690384;-2.87098326213568;-4.99070579156296;-3.16102356184759;-3.21423711990732;-6.11835140639782;-5.74172798135982;-5.93594013765903;-15.5775116968502;-4.78977040515365;-11.0635078397706;-3.20008797093464;-8.70684780145527;-6.05821441478322;-4.91876903618449;-4.02567063335889;-3.8457591530792;-1.2766985807629;-3.08716994758319;-6.43860322513903;-7.74356607868896;-1.1065569913864;-8.19543408335415;-7.53561203888465;-8.79685304733739;-5.13869269237419;-7.6008294537479;-2.72336393696661;-5.38099975590433;-6.71944571407112;-6.69748182812378;-1.0906039677172;-1.47462928563199;-2.30224770298387;-4.93529983491495;-6.42050795503815;-2.68191163401092;-3.98824259264727;-0.276561161750356;-1.03255015986291;-13.1294554459186;-6.2854965785117;-3.85447899126347;-3.44759535696146;-2.96286003412384;-2.92410034667288;-4.0766383185586;-6.71770026180799;-2.28793602917113;-4.40349237285041;-5.70764017155476
16.4;-12.6344850441786;-0.348381797567414;-8.22037033703679;-6.90331346350675;-6.45997453562587;-2.4625913995589;-4.38365489839635;-0.900905034885608;-1.44712300058405;-2.3163774629612;-2.36354499153238;-9.02359465453747;-4.35003565540267;-6.17886058090616;-0.864265258477365;-1.55328038810168;-2.85351941104436;-1.24221216457397;-6.72207527836681;-2.85670580643749;-4.97349022549148;-3.12390674538824;-3.18566284035946;-6.10398750464114;-5.72694677875709;-5.91845281178276;-15.5525301586421;-4.75320764233705;-11.0304903880488;-3.11712363438826;-8.59524517532006;-5.99161848671524;-4.89321441713229;-4.00714005915062;-3.82130567543248;-1.25681627552955;-3.06538443677724;-6.43499293784977;-7.71331448403048;-1.0958449874087;-8.1730792321413;-7.51349485548994;-8.76915938201242;-5.11798920892283;-7.56963085923218;-2.71331762600063;-5.36567797584277;-6.71328038284194;-6.69041357363077;-0.971564910981592;-1.41756681239323;-2.26614307352654;-4.90408668878683;-6.40670116319612;-2.68240197736104;-3.98279125633947;-0.271722896873322;-1.01819326585837;-13.0916266505475;-6.26412828610083;-3.81487025645395;-3.37222254499362;-2.92653576046058;-2.88337640451948;-4.0417918610877;-6.69228230982485;-2.23784181395464;-4.35815405074734;-5.68930807365611
16.5;-12.6065601917894;-0.322066574346205;-8.19718600414915;-6.87192905156325;-6.45121319995023;-2.44772617962701;-4.35536593552655;-0.843625343538411;-1.37112922159352;-2.25599581617884;-2.24814798915258;-8.99579918734904;-4.31741324146148;-6.13616157004155;-0.747470267108991;-1.48538036636348;-2.79707681515599;-1.17641076550857;-6.69980849217252;-2.84244076665552;-4.95627382511413;-3.08707826746845;-3.15729712152239;-6.08971137969432;-5.71216631310471;-5.90096596277006;-15.5275448531715;-4.71687866701161;-10.9976736690598;-3.03497859552604;-8.48432327403539;-5.92543841282292;-4.86782003344676;-3.98872843359225;-3.79701411129064;-1.23720941263975;-3.04361957775318;-6.43138241798377;-7.68324719616766;-1.08519214122455;-8.15072497843025;-7.4913771253513;-8.74163418643429;-5.09729258791902;-7.53862242082141;-2.703278406919;-5.35035712041195;-6.70711509784002;-6.68334538130374;-0.86123000719696;-1.36186471752355;-2.23019901627036;-4.87307050091338;-6.39289565474243;-2.68288583115537;-3.97734197013739;-0.266958462607436;-1.00389098135051;-13.0540278218038;-6.24289075570729;-3.77530673645754;-3.29750748455211;-2.89029367633516;-2.84275051991021;-4.00717873849932;-6.66701967031094;-2.18834736789634;-4.31285814139096;-5.67108854772061
16.6;-12.578631447383;-0.297599584918438;-8.17414190546609;-6.8407352873964;-6.44245198564064;-2.43288306448851;-4.32725821336944;-0.789044779880883;-1.29749291997169;-2.19639895539397;-2.13476515192731;-8.96817176452035;-4.28481264605859;-6.09372447748691;-0.642394996674627;-1.41920211370025;-2.74084365986926;-1.1126285167015;-6.6776768549346;-2.82818831014103;-4.93905636356025;-3.05053647879266;-3.12913817981462;-6.07552197453053;-5.69738659802773;-5.88347957237946;-15.5025554208586;-4.68078100178674;-10.9650552574795;-2.95366634971302;-8.37407412223903;-5.85966984367969;-4.84258404250722;-3.97043439474755;-3.77288273880959;-1.21787552956643;-3.02187567751757;-6.42777164279957;-7.65336199758449;-1.07459892503803;-8.12837137026011;-7.46925877651883;-8.7142754272415;-5.07660332810259;-7.50780185301761;-2.69324633983746;-5.33503719874825;-6.70094985935089;-6.67627725158307;-0.75973946483249;-1.30753840485286;-2.19442130239439;-4.84224907037528;-6.37909152793036;-2.68336251621581;-3.97189487647655;-0.262267076867135;-0.98963964540802;-13.0166561807019;-6.22178242017371;-3.73579082762246;-3.22345573124052;-2.85413711643731;-2.80222650742532;-3.97279673573604;-6.6419104816423;-2.13945660527612;-4.26760751384073;-5.65298024699693
16.7;-12.550698474392;-0.274878432820896;-8.15123635897756;-6.80972990652697;-6.43369089376339;-2.41806245787582;-4.29932977958043;-0.737143284147265;-1.22626518349402;-2.13759724834757;-2.02357710016872;-8.94071036953994;-4.25223503904717;-6.05154630096471;-0.548834359622494;-1.35477799268987;-2.68483141028455;-1.05092947008991;-6.65567875297436;-2.81394860618001;-4.92183761473305;-3.0142797935634;-3.10118427225955;-6.06141825117601;-5.68260764730667;-5.86599362263151;-15.4775615021241;-4.64491222194457;-10.9326327716936;-2.87320148889593;-8.26448991406289;-5.7943085450033;-4.81750463606397;-3.95225660558273;-3.74890986951689;-1.19881216004618;-3.00015305325104;-6.42416058955656;-7.62365671089529;-1.06406580127973;-8.10601845574035;-7.44713973718134;-8.68708110774916;-5.05592192901212;-7.47716691173808;-2.68322148541838;-5.3197182202493;-6.69478466766186;-6.6692091849123;-0.66710159562845;-1.25460158969721;-2.15881578132068;-4.81162023913904;-6.36528888106293;-2.68383135328069;-3.96645011774452;-0.257647955293197;-0.975435797192984;-12.9795089983314;-6.2008017406961;-3.69632497213598;-3.15007346967081;-2.81806948261095;-2.76180830846992;-3.93864368988689;-6.61695291593614;-2.09117352959633;-4.22240508411866;-5.63498184907858
16.8;-12.5227609362513;-0.253801974088698;-8.12846771282669;-6.7789106855206;-6.42492992539409;-2.40326476555203;-4.27157872007343;-0.687890136671508;-1.1574910163423;-2.07960128573522;-1.91476789024318;-8.91341302204536;-4.21968160315316;-6.00962409631786;-0.466357313154119;-1.29213779559407;-2.62905201954884;-0.991369762025664;-6.63381260161166;-2.79972182600628;-4.90461735332623;-2.97830668780082;-3.07343369543127;-6.04739919025499;-5.66782947487972;-5.84850809581348;-15.4525627373882;-4.6092699542987;-10.9004038727538;-2.79359970344608;-8.15556301155366;-5.72935039663068;-4.79258003942276;-3.93419375336886;-3.72509384750845;-1.18001683374444;-2.97845203247887;-6.42054923551499;-7.59412919788836;-1.05359322243421;-8.0836662830524;-7.4250199356694;-8.66004926707348;-5.03524889099271;-7.44671539332929;-2.67320390487316;-5.30440019457791;-6.68861952306198;-6.66214118173807;-0.583190166071691;-1.2030661240685;-2.12338837755509;-4.7811818910649;-6.3514878124934;-2.68429166300868;-3.96100783628023;-0.253100311617204;-0.961276179708105;-12.9425835946607;-6.17994720614706;-3.65691165921328;-3.07736751886493;-2.78209424449015;-2.72149999367703;-3.90471748905119;-6.5921451782463;-2.04350221429957;-4.17725381676139;-5.61709205532248
16.9;-12.4948184963981;-0.234271044804371;-8.10583434459406;-6.74827544101951;-6.41616908161779;-2.38849039528643;-4.24400315812953;-0.641244317616264;-1.09120846429557;-2.02242183515692;-1.80852317497462;-8.88627777696526;-4.18715353427257;-5.9679549762316;-0.394339002352578;-1.23130833304234;-2.57351793836653;-0.933996802248352;-6.61207684447688;-2.78550814281433;-4.88739535484119;-2.94261569767163;-3.04588478442556;-6.03346379054819;-5.65305209484513;-5.83102297448418;-15.4275587670718;-4.57385187608665;-10.8683662633655;-2.71487777754508;-8.04728594335891;-5.66479139158854;-4.76780851065331;-3.91624454910189;-3.70143304866847;-1.16148707599147;-2.95677295324227;-6.41693755793598;-7.56477735859808;-1.0431816308712;-8.0613149004512;-7.40289930045885;-8.6331779792822;-5.01458471520338;-7.41644513361009;-2.66319365996468;-5.28908313166623;-6.6824544258421;-6.65507324251019;-0.507750472679907;-1.15294183360028;-2.08814508714837;-4.75093195094411;-6.33768842062574;-2.68474276598261;-3.95556817437326;-0.24862335801949;-0.947157743573272;-12.905877337377;-6.15921733241903;-3.61755342628887;-3.00534533581087;-2.74621494004872;-2.68130576519355;-3.87101607123258;-6.56748550578267;-1.99644678262253;-4.1321567263957;-5.59930959028469
