Age;ParDep;SOS;OccCon;C1Lip;C1Ebur;L1Spi1;L1Spi2;L1InfEpi1;L1InfEpi2;L1InfEpi3;L1InfSur1;L1InfSur2;L5SupMar1;L5SupMar2;L5SupEpi1;L5SupEpi2;L5SupEpi3;L5SupSur1;L5SupSur2;S1Marg1;S1Marg2;S12Fus1;S12Fus2;SacElb;Tlip;Llip;SteRid;RimProfile;Shingle;ClaEpi1;ClaEpi2;ClaEpi3;ClaGra;ClaMedPor;ClaLatPor;GlenFosLip1;GlenFosLip2;HumWt;HumLesTubBum;HumLesTubMar1;HumLesTubMar2;HumLatEpi;TrapLip;FemFov;FemTroRou;FemTroFosExo;FemTroFosMedSurExo;TibWei;InnWei;IllCreFus1;IllCreFus2;IllCreFus3;AcePosMar;AceEndLip;IscTubBum;InfSurPor;SupIliExo;PostIliExo1;PostIliExo2;PubCol;PubRel;PubSupApe1;PubSupApe2;PubVenMar1;PubVenMar2;PubVenMar3;PubDorMar1;PubDorMar2;PubDorMar3
16;-13.4252745808195;-0.474173003295902;-8.01513389827072;-8.09773350262778;-7.57264762114445;-5.15712404642654;-8.07334561436497;-1.15704005302304;-2.24056476682515;-2.69250200192273;-36.0436533891172;-5.8088689446606;-4.2469115499751;-9.97704405210155;-1.44461725694039;-1.93718280010702;-2.58817608752007;-1.53702606888327;-11.8502460417882;-4.42732082441956;-6.37439989166891;-2.8304127739465;-2.32525193149875;-5.53822165833695;-5.30627657260593;-5.81305320027804;-23.0776140773224;-4.78660178126059;-11.0996546402768;-3.24246497147572;-6.31237667426471;-13.277021223729;-4.79000442100275;-3.27821534729844;-3.22776439818412;-1.44401300418073;-2.35347867743173;-12.5243379260771;-10.0689416265814;-1.29817921439749;-8.87448282929649;-7.1548785364223;-5.93079370498614;-4.71202721167694;-8.27501678525856;-2.66006334735013;-4.55659453408795;-2.24031799086653;-2.75821080681098;-1.49955197814312;-2.35131128636245;-2.84572999896622;-6.60974428879381;-7.0229383989623;-5.78303854628597;-6.1183382961269;-0.432658269727467;-1.35261690616282;-13.7465792240047;-7.89736986453776;-1.36164906050487;-3.65269162808803;-3.30224329338924;-4.09469956490644;-4.316133085081;-6.27113419094733;-2.7064395080712;-3.50262421601136;-6.10637052213544
16.1;-13.3946410152889;-0.439445045650126;-7.99142756958263;-8.06412178213648;-7.54267697128393;-5.11570662179115;-8.0180791269205;-1.08897771280648;-2.14936870787844;-2.63873549417463;-36.0436533891172;-5.79422907883359;-4.22648102126625;-9.92250702987185;-1.28347968736324;-1.85450801715101;-2.54194508604961;-1.47781960633879;-11.8302698293115;-4.40544112111833;-6.3462284755677;-2.79657391895038;-2.30098116077122;-5.53348847666169;-5.27648755504155;-5.78074215495296;-23.0240970688492;-4.74912771775102;-11.0807580917041;-3.15424626994711;-6.225420070475;-13.0958565354235;-4.77929196681408;-3.2676638077566;-3.20190194425114;-1.42171824400841;-2.34218362954798;-12.4799476827829;-10.0266500073798;-1.28882745199278;-8.83231308708453;-7.10952891749572;-5.92243620219022;-4.69442462188244;-8.25319830949069;-2.64922366260876;-4.5435240446641;-2.24639897503857;-2.76250309155611;-1.38194359123451;-2.27393851626817;-2.80392264003348;-6.56614203671419;-7.00706737945515;-5.74173397154824;-6.10023317229127;-0.42521660109604;-1.3251401781548;-13.7271132264427;-7.8850794570309;-1.34333648180858;-3.58612511141181;-3.2655529738177;-4.03115547298166;-4.28165863656958;-6.25558462330098;-2.65649972464448;-3.47018283654693;-6.09172892078075
16.2;-13.3640043182421;-0.406969425975604;-7.96786821869745;-8.03050820247198;-7.51289237127487;-5.07455591301743;-7.96315584641803;-1.02358802860647;-2.05981206313478;-2.58552141718529;-36.0436533891172;-5.77968051143855;-4.20605667691388;-9.86797015359799;-1.13264173799814;-1.7735833724005;-2.49590199352871;-1.41970998748779;-11.8102935353377;-4.38356733424597;-6.31805845344058;-2.76301815561955;-2.27692546093448;-5.52875538387691;-5.24688750604053;-5.74863438130112;-22.9705783411851;-4.71189784252595;-11.0618614848724;-3.06691630329311;-6.13901675618988;-12.9148829402243;-4.76858048489542;-3.25711663746838;-3.17622770354178;-1.39971705126003;-2.33090213199974;-12.4358323108614;-9.98462033580919;-1.27950884350456;-8.79040471667085;-7.06446176962018;-5.91407888699281;-4.67682489179446;-8.23137981729477;-2.63839291057671;-4.53045539154719;-2.25248414264352;-2.76679647620773;-1.26948760625872;-2.19771944128189;-2.76224106639319;-6.52281242364193;-6.99119659713006;-5.70069059574049;-6.08212877400679;-0.417877988751912;-1.29793512032387;-13.7076465353493;-7.87278912179434;-1.32525386613422;-3.52009565981457;-3.22891970525467;-3.96807708379471;-4.24741414636326;-6.2400355207061;-2.60705501977346;-3.43797578075873;-6.07708780532899
16.3;-13.3333640741552;-0.376648087598109;-7.94445403991995;-7.99689056111976;-7.48329154243927;-5.03366899748749;-7.90857159821223;-0.960893128009355;-1.97195311791538;-2.53286251208259;-36.0436533891172;-5.76522212417139;-4.18563864259752;-9.8134334314604;-0.992745128673613;-1.69446202433728;-2.45005547297471;-1.36274556245481;-11.7903170755226;-4.36169959298937;-6.28988986504229;-2.72974386117986;-2.25308316781475;-5.52402238040267;-5.21747420538572;-5.71672746071196;-22.9170561751395;-4.67490952667002;-11.0429647561263;-2.98049139401515;-6.05316115166895;-12.7341276414595;-4.75786998562754;-3.24657384309897;-3.15073987706998;-1.37800716472709;-2.31963432198641;-12.3919884275331;-9.94284939070865;-1.27022358013051;-8.74875451043289;-7.01967368178986;-5.90572176096403;-4.65922807171151;-8.2095611709703;-2.62757118104559;-4.51738859862966;-2.25857327570546;-2.77109081364773;-1.16241778773847;-2.12268194612683;-2.72069159324024;-6.47975219362389;-6.97532606453326;-5.6599053951123;-6.0640251035815;-0.410641748828661;-1.27100660556608;-13.6881790547698;-7.86049887493503;-1.30739901350482;-3.45460405968074;-3.19234595642579;-3.90546277829127;-4.21339724226827;-6.22448689043611;-2.55810672570498;-3.40600100487392;-6.06244718293016
16.4;-13.3027198675058;-0.34838029610631;-7.92118326072378;-7.96326665608718;-7.45387224810423;-4.99304301629886;-7.85432228638481;-0.900905063819831;-1.88585148163792;-2.48076171462612;-36.0436533891172;-5.75085281925808;-4.16522704646955;-9.75889687209778;-0.864265258374306;-1.61719657776343;-2.4044144243514;-1.30697288176518;-11.7703403655235;-4.33983802928159;-6.26172275125691;-2.69674946646333;-2.22945264791405;-5.51928946666097;-5.18824547535544;-5.68501902056578;-22.8635288515217;-4.63816019844529;-11.0240678418126;-2.89498925784341;-5.96784787238004;-12.55361784495;-4.74716047950006;-3.2360354317968;-3.12543670351099;-1.35658631933855;-2.30838033771809;-12.348412712098;-9.9013340101066;-1.26097185193441;-8.70735931987992;-6.97516130773739;-5.89736482568707;-4.64163421279953;-8.18774223288058;-2.61675856454516;-4.50432369010782;-2.2646661557902;-2.77538595661315;-1.06093512653308;-2.04885467578919;-2.6792806522141;-6.43695815353066;-6.95945579426872;-5.61937540680759;-6.045922163569;-0.403507181179727;-1.24435942348007;-13.6687106887498;-7.84820873256828;-1.28976973671979;-3.38965143529465;-3.1558342531515;-3.84331116183679;-4.17960560484213;-6.20893873987771;-2.50965632246057;-3.37425651602809;-6.047807060839
16.5;-13.272071282773;-0.322063752992227;-7.89805414094503;-7.92963428592684;-7.42463229258257;-4.95267517291601;-7.80040389190751;-0.843625368004247;-1.80156760790135;-2.4292221441392;-36.0436533891172;-5.73657151895539;-4.14482201920043;-9.70436048463357;-0.747470266235735;-1.54183850612738;-2.35898798398157;-1.25243634347715;-11.7503633209989;-4.31798277785683;-6.23355715412995;-2.66403345404976;-2.20603229728046;-5.51455664307581;-5.15919917970612;-5.65350673313527;-22.8099946511406;-4.60164734203476;-11.0051706782802;-2.81042901242133;-5.8830717305292;-12.3733807594707;-4.7364519771126;-3.22550141119816;-3.10031645822397;-1.3354522452235;-2.29714031841425;-12.3051019044258;-9.86007108978342;-1.25175384780146;-8.66621605422159;-6.93092136441581;-5.88900808275831;-4.62404336710625;-8.16592286545416;-2.60595515234579;-4.49126069048548;-2.27076256401298;-2.77968175769784;-0.965199606113444;-1.97626688451104;-2.63801479116506;-6.39442717160313;-6.94358579899885;-5.57909772749786;-6.02781995677293;-0.396473569916778;-1.21799827106823;-13.6492413413353;-7.83591871081789;-1.272363860824;-3.32523925036144;-3.11938717949108;-3.78162106520479;-4.14603696620234;-6.19339107653268;-2.46170542989508;-3.34274037101833;-6.03316744641648
16.6;-13.2414179044373;-0.297595631822412;-7.87506497200028;-7.89599124976056;-7.39556952018442;-4.91256273186409;-7.74681247086293;-0.789044800168075;-1.71916224776472;-2.37824709159259;-36.0436533891172;-5.72237716506665;-4.12442369402468;-9.64982427870218;-0.642394995190842;-1.46843753825374;-2.31378552308339;-1.19917783981062;-11.7303858576085;-4.29613397630646;-6.2053931169011;-2.63159435642553;-2.18282054040833;-5.50982391007316;-5.13033322268561;-5.62218831452023;-22.7564518548053;-4.56536849632367;-10.9862732018799;-2.72683117723879;-5.79882773691052;-12.1934435972959;-4.72574448917587;-3.21497178943194;-3.07537745230136;-1.31460266686014;-2.2859144043023;-12.2620528034926;-9.81905758187762;-1.24256975539338;-8.6253216789798;-6.88695063052755;-5.8806515337874;-4.60645558757574;-8.1441029311864;-2.59516103646079;-4.47819962457774;-2.27686228104599;-2.7839780693541;-0.875323037111911;-1.90494826557153;-2.59690067358717;-6.35215617604442;-6.92771609144563;-5.53906951205797;-6.00971848625146;-0.389540183954096;-1.19192774337016;-13.6297709165721;-7.82362882581624;-1.25517922261919;-3.26136930908027;-3.0830073788645;-3.72039154552776;-4.11268910886916;-6.1778439080196;-2.41425579929105;-3.31145067508592;-6.01852834713131
16.7;-13.2107593169813;-0.274873520776821;-7.85221407612808;-7.86233534730548;-7.36668181425837;-4.87270301746334;-7.6935441527211;-0.737143300549576;-1.63869583926053;-2.32784000682241;-36.0436533891172;-5.70826871847214;-4.1040322067875;-9.59528826447816;-0.548834357682315;-1.39704101905905;-2.26881664535635;-1.14723640942026;-11.7104078910135;-4.27429176513595;-6.17723068403776;-2.59943075415891;-2.15981582916767;-5.50509126808099;-5.10164554807606;-5.59106152361441;-22.7028987433248;-4.52932125371706;-10.9673753489651;-2.6442176634799;-5.7151111030803;-12.0138335748377;-4.71503802651279;-3.20444657512442;-3.05061803164428;-1.29403530230961;-2.27470273661581;-12.2192622659608;-9.77829049353395;-1.23341976110349;-8.5846732146424;-6.84324594509858;-5.87229518039738;-4.58887092806321;-8.1222822926411;-2.58437630964876;-4.4651405175147;-2.28296508712594;-2.78827474389424;-0.791363529365928;-1.83492876204816;-2.55594507769286;-6.31014215365515;-6.91184668439142;-5.49928797228317;-5.99161775532198;-0.382706277558187;-1.16615232406307;-13.6102993185065;-7.81133909370436;-1.23821367021638;-3.19804375670031;-3.0466975551478;-3.65962188718836;-4.07955986464143;-6.1622972420757;-2.36730930448073;-3.28038558072726;-6.00388977056162
16.8;-13.180095104889;-0.253796260727714;-7.82949980565298;-7.82866437890021;-7.33796709626132;-4.83309341260246;-7.64059513866988;-0.687890149484104;-1.56022783870108;-2.27800448486968;-36.0436533891172;-5.69424515867342;-4.08364769599214;-9.54075245270599;-0.46635731090006;-1.32769325581246;-2.22409118353966;-1.09664790184021;-11.6904293368762;-4.2524562878228;-6.14906990126965;-2.56754127409051;-2.13701664176198;-5.50035871752929;-5.07313413826533;-5.56012416110318;-22.6493335975083;-4.49350325899229;-10.9484770558913;-2.56261175239743;-5.6319172438602;-11.8345779134034;-4.70433260005961;-3.19392577740405;-3.0260365760628;-1.27374786253316;-2.26350545759252;-12.1767272048019;-9.73776688559178;-1.22430405001153;-8.54426773535715;-6.7998042060963;-5.86393902422483;-4.57128944334998;-8.1004608124521;-2.57360106541576;-4.45208339474526;-2.28907076206164;-2.79257163349229;-0.713322070967364;-1.76623835916475;-2.5151548951029;-6.26838214851073;-6.89597759067992;-5.45975037564549;-5.97351776756577;-0.375971090901787;-1.14067637606595;-13.5908264511848;-7.79904953063213;-1.22146506262755;-3.13526507948703;-3.01046047373735;-3.59931160262705;-4.04664711350376;-6.14675108655868;-2.32086793249057;-3.24954328653183;-5.98925172439639
16.9;-13.1494248526461;-0.234264672981067;-7.80692054227158;-7.79497614553323;-7.30942332485595;-4.79373135754971;-7.5879616999973;-0.641244327133151;-1.48381600205607;-2.22874425143494;-36.0436533891172;-5.68030548335124;-4.06327030284792;-9.48621685473201;-0.394338999910735;-1.26043486325839;-2.17961919486723;-1.04744466082135;-11.6704501108604;-4.23062769087547;-6.12091081562428;-2.53592458753855;-2.11442148171386;-5.49562625885004;-5.04479701334578;-5.52937406849097;-22.5957546981651;-4.45791220818503;-10.9295782590161;-2.48203806079399;-5.54924178017419;-11.655703840074;-4.69362822086707;-3.18340940590628;-3.00163149840036;-1.25373805079118;-2.25232271047207;-12.1344445879601;-9.69748387131259;-1.21522280583851;-8.50410236766458;-6.75662236908941;-5.8555830669199;-4.55371118915873;-8.07863835332496;-2.56283539801745;-4.43902828204098;-2.2951790852415;-2.79686859018557;-0.641141518295329;-1.69890685929293;-2.47453712912629;-6.22687326067919;-6.8801088232172;-5.42045404408844;-5.95541852683277;-0.369333850621484;-1.11550413218546;-13.5713522186536;-7.78676015275823;-1.2049312693954;-3.07303610402258;-2.9742989625783;-3.53946043304104;-4.01394878256428;-6.13120544944855;-2.27493377370589;-3.21892203604602;-5.97461421643717
